,Start,Target,Distance
4890,Durban,Paramaribo,9954
4891,Durban,Paris,9197
4892,Durban,Perth,7878
4893,Durban,Plymouth,9569
4894,Durban,Port Moresby,11927
4895,Durban,Prague,9038
4896,Durban,Rangoon,8692
4897,Durban,Reykjavk,11414
4898,Durban,Rio de Janeiro,7293
4899,Durban,Rome,8202
4900,Durban,Salvador,7317
4901,Durban,Santiago,9184
4902,Durban,St. Petersburg,9987
4903,Durban,So Paulo,7577
4904,Durban,Shanghai,11718
4905,Durban,Singapore,8448
4906,Durban,Sofia,8104
4907,Durban,Stockholm,9985
4908,Durban,Sydney,10530
4909,Durban,Tananarive,2083
4910,Durban,Teheran,7617
4911,Durban,Tokyo,13478
4912,Durban,Tripoli,7230
4913,Durban,Venice,8582
4914,Durban,Veracruz,14574
4915,Durban,Vienna,8806
4916,Durban,Vladivostok,13072
4917,Durban,Warsaw,9181
4918,Durban,Wellington,11275
4919,Durban,Zrich,8875
4920,Edinburgh,Aberdeen,150
4921,Edinburgh,Adelaide,16303
4922,Edinburgh,Algiers,2171
4923,Edinburgh,Amsterdam,655
4924,Edinburgh,Ankara,3169
4925,Edinburgh,Asuncin,10383
4926,Edinburgh,Athens,2820
4927,Edinburgh,Auckland,17891
4928,Edinburgh,Bangkok,9572
4929,Edinburgh,Barcelona,1661
4930,Edinburgh,Beijing,7937
4931,Edinburgh,Belm,7574
4932,Edinburgh,Belfast,227
4933,Edinburgh,Belgrade,2064
4934,Edinburgh,Berlin,1140
4935,Edinburgh,Birmingham,397
4936,Edinburgh,Bogot,8420
4937,Edinburgh,Bombay,7398
4938,Edinburgh,Bordeaux,1246
4939,Edinburgh,Bremen,834
4940,Edinburgh,Brisbane,16331
4941,Edinburgh,Bristol,496
4942,Edinburgh,Brussels,750
4943,Edinburgh,Bucharest,2419
4944,Edinburgh,Budapest,1784
4945,Edinburgh,Buenos Aires,11334
4946,Edinburgh,Cairo,3945
4947,Edinburgh,Calcutta,8041
4948,Edinburgh,Canton,9395
4949,Edinburgh,Cape Town,10195
4950,Edinburgh,Caracas,7433
4951,Edinburgh,Cayenne,7140
4952,Edinburgh,Chihuahua,8154
4953,Edinburgh,Chongqing,8417
4954,Edinburgh,Copenhagen,981
4955,Edinburgh,Crdoba,11294
4956,Edinburgh,Dakar,4746
4957,Edinburgh,Darwin,13786
4958,Edinburgh,Djibouti,6334
4959,Edinburgh,Dublin,349
4960,Edinburgh,Durban,10071
4961,Edinburgh,Edinburgh,0
4962,Edinburgh,Frankfurt,1019
4963,Edinburgh,Georgetown,7274
4964,Edinburgh,Glasgow,68
4965,Edinburgh,Guatemala City,8502
4966,Edinburgh,Guayaquil,9389
4967,Edinburgh,Hamburg,885
4968,Edinburgh,Hammerfest,2078
4969,Edinburgh,Havana,7233
4970,Edinburgh,Helsinki,1709
4971,Edinburgh,Hobart,17463
4972,Edinburgh,Hong Kong,9519
4973,Edinburgh,Iquique,10515
4974,Edinburgh,Irkutsk,6263
4975,Edinburgh,Jakarta,11819
4976,Edinburgh,Johannesburg,9597
4977,Edinburgh,Kingston,7345
4978,Edinburgh,Kinshasa,6904
4979,Edinburgh,Kuala Lumpur,10634
4980,Edinburgh,La Paz,10065
4981,Edinburgh,Leeds,263
4982,Edinburgh,Lima,10134
4983,Edinburgh,Lisbon,1961
4984,Edinburgh,Liverpool,278
4985,Edinburgh,London,527
4986,Edinburgh,Lyons,1260
4987,Edinburgh,Madrid,1722
4988,Edinburgh,Manchester,275
4989,Edinburgh,Manila,10617
4990,Edinburgh,Marseilles,1524
4991,Edinburgh,Mazatln,8671
4992,Edinburgh,Mecca,5198
4993,Edinburgh,Melbourne,16910
4994,Edinburgh,Mexico City,8589
4995,Edinburgh,Milan,1447
4996,Edinburgh,Montevideo,11270
4997,Edinburgh,Moscow,2508
4998,Edinburgh,Munich,1324
4999,Edinburgh,Nagasaki,9198
5000,Edinburgh,Nagoya,9210
5001,Edinburgh,Nairobi,7328
5002,Edinburgh,Nanjing (Nanking),8806
5003,Edinburgh,Naples,2101
5004,Edinburgh,New Delhi,6828
5005,Edinburgh,Newcastle-on-Tyne,143
5006,Edinburgh,Odessa,2557
5007,Edinburgh,Osaka,9222
5008,Edinburgh,Oslo,930
5009,Edinburgh,Panama City,8334
5010,Edinburgh,Paramaribo,7206
5011,Edinburgh,Paris,874
5012,Edinburgh,Perth,14677
5013,Edinburgh,Plymouth,614
5014,Edinburgh,Port Moresby,14233
5015,Edinburgh,Prague,1339
5016,Edinburgh,Rangoon,9019
5017,Edinburgh,Reykjavk,1374
5018,Edinburgh,Rio de Janeiro,9547
5019,Edinburgh,Rome,1922
5020,Edinburgh,Salvador,8328
5021,Edinburgh,Santiago,11805
5022,Edinburgh,St. Petersburg,2002
5023,Edinburgh,So Paulo,9732
5024,Edinburgh,Shanghai,9008
5025,Edinburgh,Singapore,10945
5026,Edinburgh,Sofia,2396
5027,Edinburgh,Stockholm,1311
5028,Edinburgh,Sydney,16879
5029,Edinburgh,Tananarive,9571
5030,Edinburgh,Teheran,4649
5031,Edinburgh,Tokyo,9243
5032,Edinburgh,Tripoli,2848
5033,Edinburgh,Venice,1590
5034,Edinburgh,Veracruz,8435
5035,Edinburgh,Vienna,1574
5036,Edinburgh,Vladivostok,8221
5037,Edinburgh,Warsaw,1619
5038,Edinburgh,Wellington,18381
5039,Edinburgh,Zrich,1244
5040,Frankfurt,Aberdeen,1056
5041,Frankfurt,Adelaide,15673
5042,Frankfurt,Algiers,1545
5043,Frankfurt,Amsterdam,364
5044,Frankfurt,Ankara,2202
5045,Frankfurt,Asuncin,10611
5046,Frankfurt,Athens,1801
5047,Frankfurt,Auckland,18168
5048,Frankfurt,Bangkok,8966
5049,Frankfurt,Barcelona,1094
5050,Frankfurt,Beijing,7779
5051,Frankfurt,Belm,7879
5052,Frankfurt,Belfast,1108
5053,Frankfurt,Belgrade,1062
5054,Frankfurt,Berlin,422
5055,Frankfurt,Birmingham,779
5056,Frankfurt,Bogot,9117
5057,Frankfurt,Bombay,6564
5058,Frankfurt,Bordeaux,906
5059,Frankfurt,Bremen,330
5060,Frankfurt,Brisbane,16098
5061,Frankfurt,Bristol,805
5062,Frankfurt,Brussels,316
5063,Frankfurt,Bucharest,1455
5064,Frankfurt,Budapest,814
5065,Frankfurt,Buenos Aires,11484
5066,Frankfurt,Cairo,2926
5067,Frankfurt,Calcutta,7384
5068,Frankfurt,Canton,9029
5069,Frankfurt,Cape Town,9392
5070,Frankfurt,Caracas,8099
5071,Frankfurt,Cayenne,7562
5072,Frankfurt,Chihuahua,9165
5073,Frankfurt,Chongqing,8035
5074,Frankfurt,Copenhagen,669
5075,Frankfurt,Crdoba,11546
5076,Frankfurt,Dakar,4593
5077,Frankfurt,Darwin,13335
5078,Frankfurt,Djibouti,5315
5079,Frankfurt,Dublin,1086
5080,Frankfurt,Durban,9161
5081,Frankfurt,Edinburgh,1019
5082,Frankfurt,Frankfurt,0
5083,Frankfurt,Georgetown,7799
5084,Frankfurt,Glasgow,1071
5085,Frankfurt,Guatemala City,9404
5086,Frankfurt,Guayaquil,10093
5087,Frankfurt,Hamburg,392
5088,Frankfurt,Hammerfest,2408
5089,Frankfurt,Havana,8129
5090,Frankfurt,Helsinki,1516
5091,Frankfurt,Hobart,16792
5092,Frankfurt,Hong Kong,9157
5093,Frankfurt,Iquique,10951
5094,Frankfurt,Irkutsk,6140
5095,Frankfurt,Jakarta,11120
5096,Frankfurt,Johannesburg,8699
5097,Frankfurt,Kingston,8167
5098,Frankfurt,Kinshasa,6083
5099,Frankfurt,Kuala Lumpur,9954
5100,Frankfurt,La Paz,10514
5101,Frankfurt,Leeds,805
5102,Frankfurt,Lima,10727
5103,Frankfurt,Lisbon,1890
5104,Frankfurt,Liverpool,882
5105,Frankfurt,London,635
5106,Frankfurt,Lyons,563
5107,Frankfurt,Madrid,1444
5108,Frankfurt,Manchester,839
5109,Frankfurt,Manila,10274
5110,Frankfurt,Marseilles,796
5111,Frankfurt,Mazatln,9674
5112,Frankfurt,Mecca,4182
5113,Frankfurt,Melbourne,16319
5114,Frankfurt,Mexico City,9558
5115,Frankfurt,Milan,520
5116,Frankfurt,Montevideo,11390
5117,Frankfurt,Moscow,2019
5118,Frankfurt,Munich,305
5119,Frankfurt,Nagasaki,9138
5120,Frankfurt,Nagoya,9262
5121,Frankfurt,Nairobi,6329
5122,Frankfurt,Nanjing (Nanking),8597
5123,Frankfurt,Naples,1119
5124,Frankfurt,New Delhi,6117
5125,Frankfurt,Newcastle-on-Tyne,879
5126,Frankfurt,Odessa,1679
5127,Frankfurt,Osaka,9251
5128,Frankfurt,Oslo,1100
5129,Frankfurt,Panama City,9117
5130,Frankfurt,Paramaribo,7680
5131,Frankfurt,Paris,481
5132,Frankfurt,Perth,13846
5133,Frankfurt,Plymouth,906
5134,Frankfurt,Port Moresby,14099
5135,Frankfurt,Prague,410
5136,Frankfurt,Rangoon,8391
5137,Frankfurt,Reykjavk,2374
5138,Frankfurt,Rio de Janeiro,9591
5139,Frankfurt,Rome,958
5140,Frankfurt,Salvador,8375
5141,Frankfurt,Santiago,12116
5142,Frankfurt,St. Petersburg,1744
5143,Frankfurt,So Paulo,9820
5144,Frankfurt,Shanghai,8824
5145,Frankfurt,Singapore,10274
5146,Frankfurt,Sofia,1391
5147,Frankfurt,Stockholm,1181
5148,Frankfurt,Sydney,16478
5149,Frankfurt,Tananarive,8562
5150,Frankfurt,Teheran,3786
5151,Frankfurt,Tokyo,9336
5152,Frankfurt,Tripoli,1944
5153,Frankfurt,Venice,587
5154,Frankfurt,Veracruz,9390
5155,Frankfurt,Vienna,593
5156,Frankfurt,Vladivostok,8278
5157,Frankfurt,Warsaw,889
5158,Frankfurt,Wellington,18559
5159,Frankfurt,Zrich,307
5160,Georgetown,Aberdeen,7391
5161,Georgetown,Adelaide,16439
5162,Georgetown,Algiers,7014
5163,Georgetown,Amsterdam,7612
5164,Georgetown,Ankara,9625
5165,Georgetown,Asuncin,3558
5166,Georgetown,Athens,8843
5167,Georgetown,Auckland,13707
5168,Georgetown,Bangkok,16744
5169,Georgetown,Barcelona,7064
5170,Georgetown,Beijing,14797
5171,Georgetown,Belm,1417
5172,Georgetown,Belfast,7052
5173,Georgetown,Belgrade,8595
5174,Georgetown,Berlin,8176
5175,Georgetown,Birmingham,7183
5176,Georgetown,Bogot,1787
5177,Georgetown,Bombay,13936
5178,Georgetown,Bordeaux,6970
5179,Georgetown,Bremen,7889
5180,Georgetown,Brisbane,15983
5181,Georgetown,Bristol,7098
5182,Georgetown,Brussels,7528
5183,Georgetown,Bucharest,9036
5184,Georgetown,Budapest,8504
5185,Georgetown,Buenos Aires,4596
5186,Georgetown,Cairo,9594
5187,Georgetown,Calcutta,15136
5188,Georgetown,Canton,16567
5189,Georgetown,Cape Town,9208
5190,Georgetown,Caracas,1050
5191,Georgetown,Cayenne,692
5192,Georgetown,Chihuahua,5570
5193,Georgetown,Chongqing,15642
5194,Georgetown,Copenhagen,8192
5195,Georgetown,Crdoba,4295
5196,Georgetown,Dakar,4534
5197,Georgetown,Darwin,18832
5198,Georgetown,Djibouti,11078
5199,Georgetown,Dublin,6966
5200,Georgetown,Durban,10297
5201,Georgetown,Edinburgh,7274
5202,Georgetown,Frankfurt,7799
5203,Georgetown,Georgetown,0
5204,Georgetown,Glasgow,7210
5205,Georgetown,Guatemala City,3627
5206,Georgetown,Guayaquil,2602
5207,Georgetown,Hamburg,7980
5208,Georgetown,Hammerfest,9000
5209,Georgetown,Havana,3158
5210,Georgetown,Helsinki,8983
5211,Georgetown,Hobart,15282
5212,Georgetown,Hong Kong,16677
5213,Georgetown,Iquique,3262
5214,Georgetown,Irkutsk,13223
5215,Georgetown,Jakarta,18362
5216,Georgetown,Johannesburg,9973
5217,Georgetown,Kingston,2368
5218,Georgetown,Kinshasa,8253
5219,Georgetown,Kuala Lumpur,17532
5220,Georgetown,La Paz,2809
5221,Georgetown,Leeds,7268
5222,Georgetown,Lima,2942
5223,Georgetown,Lisbon,6059
5224,Georgetown,Liverpool,7163
5225,Georgetown,London,7261
5226,Georgetown,Lyons,7400
5227,Georgetown,Madrid,6563
5228,Georgetown,Manchester,7212
5229,Georgetown,Manila,17641
5230,Georgetown,Marseilles,7371
5231,Georgetown,Mazatln,5456
5232,Georgetown,Mecca,10553
5233,Georgetown,Melbourne,15844
5234,Georgetown,Mexico City,4630
5235,Georgetown,Milan,7720
5236,Georgetown,Montevideo,4634
5237,Georgetown,Moscow,9751
5238,Georgetown,Munich,7959
5239,Georgetown,Nagasaki,15532
5240,Georgetown,Nagoya,15095
5241,Georgetown,Nairobi,10596
5242,Georgetown,Nanjing (Nanking),15690
5243,Georgetown,Naples,8047
5244,Georgetown,New Delhi,13834
5245,Georgetown,Newcastle-on-Tyne,7317
5246,Georgetown,Odessa,9391
5247,Georgetown,Osaka,15202
5248,Georgetown,Oslo,8197
5249,Georgetown,Panama City,2356
5250,Georgetown,Paramaribo,349
5251,Georgetown,Paris,7318
5252,Georgetown,Perth,17147
5253,Georgetown,Plymouth,6954
5254,Georgetown,Port Moresby,17205
5255,Georgetown,Prague,8200
5256,Georgetown,Rangoon,16156
5257,Georgetown,Reykjavk,6992
5258,Georgetown,Rio de Janeiro,3685
5259,Georgetown,Rome,7913
5260,Georgetown,Salvador,3094
5261,Georgetown,Santiago,4662
5262,Georgetown,St. Petersburg,9277
5263,Georgetown,So Paulo,3598
5264,Georgetown,Shanghai,15798
5265,Georgetown,Singapore,17846
5266,Georgetown,Sofia,8812
5267,Georgetown,Stockholm,8586
5268,Georgetown,Sydney,15748
5269,Georgetown,Tananarive,11907
5270,Georgetown,Teheran,11335
5271,Georgetown,Tokyo,14936
5272,Georgetown,Tripoli,7871
5273,Georgetown,Venice,7963
5274,Georgetown,Veracruz,4321
5275,Georgetown,Vienna,8308
5276,Georgetown,Vladivostok,14368
5277,Georgetown,Warsaw,8683
5278,Georgetown,Wellington,13538
5279,Georgetown,Zrich,7716
5280,Glasgow,Aberdeen,195
5281,Glasgow,Adelaide,16368
5282,Glasgow,Algiers,2181
5283,Glasgow,Amsterdam,708
5284,Glasgow,Ankara,3230
5285,Glasgow,Asuncin,10327
5286,Glasgow,Athens,2872
5287,Glasgow,Auckland,17904
5288,Glasgow,Bangkok,9639
5289,Glasgow,Barcelona,1672
5290,Glasgow,Beijing,7991
5291,Glasgow,Belm,7516
5292,Glasgow,Belfast,172
5293,Glasgow,Belgrade,2121
5294,Glasgow,Berlin,1204
5295,Glasgow,Birmingham,409
5296,Glasgow,Bogot,8352
5297,Glasgow,Bombay,7466
5298,Glasgow,Bordeaux,1251
5299,Glasgow,Bremen,896
5300,Glasgow,Brisbane,16381
5301,Glasgow,Bristol,497
5302,Glasgow,Brussels,793
5303,Glasgow,Bucharest,2480
5304,Glasgow,Budapest,1843
5305,Glasgow,Buenos Aires,11281
5306,Glasgow,Cairo,3998
5307,Glasgow,Calcutta,8109
5308,Glasgow,Canton,9456
5309,Glasgow,Cape Town,10208
5310,Glasgow,Caracas,7365
5311,Glasgow,Cayenne,7079
5312,Glasgow,Chihuahua,8098
5313,Glasgow,Chongqing,8479
5314,Glasgow,Copenhagen,1049
5315,Glasgow,Crdoba,11237
5316,Glasgow,Dakar,4715
5317,Glasgow,Darwin,13848
5318,Glasgow,Djibouti,6387
5319,Glasgow,Dublin,306
5320,Glasgow,Durban,10096
5321,Glasgow,Edinburgh,68
5322,Glasgow,Frankfurt,1071
5323,Glasgow,Georgetown,7210
5324,Glasgow,Glasgow,0
5325,Glasgow,Guatemala City,8435
5326,Glasgow,Guayaquil,9321
5327,Glasgow,Hamburg,950
5328,Glasgow,Hammerfest,2118
5329,Glasgow,Havana,7166
5330,Glasgow,Helsinki,1773
5331,Glasgow,Hobart,17529
5332,Glasgow,Hong Kong,9579
5333,Glasgow,Iquique,10452
5334,Glasgow,Irkutsk,6316
5335,Glasgow,Jakarta,11887
5336,Glasgow,Johannesburg,9621
5337,Glasgow,Kingston,7277
5338,Glasgow,Kinshasa,6920
5339,Glasgow,Kuala Lumpur,10702
5340,Glasgow,La Paz,10002
5341,Glasgow,Leeds,291
5342,Glasgow,Lima,10067
5343,Glasgow,Lisbon,1935
5344,Glasgow,Liverpool,280
5345,Glasgow,London,551
5346,Glasgow,Lyons,1287
5347,Glasgow,Madrid,1712
5348,Glasgow,Manchester,289
5349,Glasgow,Manila,10677
5350,Glasgow,Marseilles,1548
5351,Glasgow,Mazatln,8612
5352,Glasgow,Mecca,5252
5353,Glasgow,Melbourne,16974
5354,Glasgow,Mexico City,8526
5355,Glasgow,Milan,1487
5356,Glasgow,Montevideo,11219
5357,Glasgow,Moscow,2575
5358,Glasgow,Munich,1376
5359,Glasgow,Nagasaki,9246
5360,Glasgow,Nagoya,9253
5361,Glasgow,Nairobi,7370
5362,Glasgow,Nanjing (Nanking),8861
5363,Glasgow,Naples,2142
5364,Glasgow,New Delhi,6896
5365,Glasgow,Newcastle-on-Tyne,192
5366,Glasgow,Odessa,2622
5367,Glasgow,Osaka,9267
5368,Glasgow,Oslo,992
5369,Glasgow,Panama City,8266
5370,Glasgow,Paramaribo,7143
5371,Glasgow,Paris,900
5372,Glasgow,Perth,14745
5373,Glasgow,Plymouth,602
5374,Glasgow,Port Moresby,14282
5375,Glasgow,Prague,1399
5376,Glasgow,Rangoon,9087
5377,Glasgow,Reykjavk,1337
5378,Glasgow,Rio de Janeiro,9500
5379,Glasgow,Rome,1962
5380,Glasgow,Salvador,8282
5381,Glasgow,Santiago,11745
5382,Glasgow,St. Petersburg,2067
5383,Glasgow,So Paulo,9682
5384,Glasgow,Shanghai,9063
5385,Glasgow,Singapore,11013
5386,Glasgow,Sofia,2453
5387,Glasgow,Stockholm,1377
5388,Glasgow,Sydney,16936
5389,Glasgow,Tananarive,9614
5390,Glasgow,Teheran,4716
5391,Glasgow,Tokyo,9284
5392,Glasgow,Tripoli,2879
5393,Glasgow,Venice,1636
5394,Glasgow,Veracruz,8371
5395,Glasgow,Vienna,1632
5396,Glasgow,Vladivostok,8264
5397,Glasgow,Warsaw,1686
5398,Glasgow,Wellington,18395
5399,Glasgow,Zrich,1287
5400,Guatemala City,Aberdeen,8548
5401,Guatemala City,Adelaide,14631
5402,Guatemala City,Algiers,9345
5403,Guatemala City,Amsterdam,9085
5404,Guatemala City,Ankara,11597
5405,Guatemala City,Asuncin,5685
5406,Guatemala City,Athens,11017
5407,Guatemala City,Auckland,11389
5408,Guatemala City,Bangkok,16635
5409,Guatemala City,Barcelona,9157
5410,Guatemala City,Beijing,13341
5411,Guatemala City,Belm,4959
5412,Guatemala City,Belfast,8340
5413,Guatemala City,Belgrade,10443
5414,Guatemala City,Berlin,9635
5415,Guatemala City,Birmingham,8630
5416,Guatemala City,Bogot,2104
5417,Guatemala City,Bombay,15854
5418,Guatemala City,Bordeaux,8867
5419,Guatemala City,Bremen,9321
5420,Guatemala City,Brisbane,13324
5421,Guatemala City,Bristol,8599
5422,Guatemala City,Brussels,9088
5423,Guatemala City,Bucharest,10858
5424,Guatemala City,Budapest,10219
5425,Guatemala City,Buenos Aires,6439
5426,Guatemala City,Cairo,12055
5427,Guatemala City,Calcutta,15878
5428,Guatemala City,Canton,15086
5429,Guatemala City,Cape Town,12634
5430,Guatemala City,Caracas,2588
5431,Guatemala City,Cayenne,4320
5432,Guatemala City,Chihuahua,2234
5433,Guatemala City,Chongqing,14750
5434,Guatemala City,Copenhagen,9466
5435,Guatemala City,Crdoba,5844
5436,Guatemala City,Dakar,7818
5437,Guatemala City,Darwin,15542
5438,Guatemala City,Djibouti,14132
5439,Guatemala City,Dublin,8330
5440,Guatemala City,Durban,13816
5441,Guatemala City,Edinburgh,8502
5442,Guatemala City,Frankfurt,9404
5443,Guatemala City,Georgetown,3627
5444,Guatemala City,Glasgow,8435
5445,Guatemala City,Guatemala City,0
5446,Guatemala City,Guayaquil,2200
5447,Guatemala City,Hamburg,9383
5448,Guatemala City,Hammerfest,9325
5449,Guatemala City,Havana,1275
5450,Guatemala City,Helsinki,9933
5451,Guatemala City,Hobart,13712
5452,Guatemala City,Hong Kong,15103
5453,Guatemala City,Iquique,4464
5454,Guatemala City,Irkutsk,12416
5455,Guatemala City,Jakarta,17907
5456,Guatemala City,Johannesburg,13542
5457,Guatemala City,Kingston,1508
5458,Guatemala City,Kinshasa,11826
5459,Guatemala City,Kuala Lumpur,17626
5460,Guatemala City,La Paz,4224
5461,Guatemala City,Leeds,8637
5462,Guatemala City,Lima,3311
5463,Guatemala City,Lisbon,8257
5464,Guatemala City,Liverpool,8544
5465,Guatemala City,London,8769
5466,Guatemala City,Lyons,9255
5467,Guatemala City,Madrid,8694
5468,Guatemala City,Manchester,8592
5469,Guatemala City,Manila,15269
5470,Guatemala City,Marseilles,9360
5471,Guatemala City,Mazatln,1923
5472,Guatemala City,Mecca,13266
5473,Guatemala City,Melbourne,14011
5474,Guatemala City,Mexico City,1059
5475,Guatemala City,Milan,9588
5476,Guatemala City,Montevideo,6590
5477,Guatemala City,Moscow,10822
5478,Guatemala City,Munich,9672
5479,Guatemala City,Nagasaki,13212
5480,Guatemala City,Nagoya,12560
5481,Guatemala City,Nairobi,14061
5482,Guatemala City,Nanjing (Nanking),13954
5483,Guatemala City,Naples,10145
5484,Guatemala City,New Delhi,15033
5485,Guatemala City,Newcastle-on-Tyne,8612
5486,Guatemala City,Odessa,11054
5487,Guatemala City,Osaka,12702
5488,Guatemala City,Oslo,9214
5489,Guatemala City,Panama City,1349
5490,Guatemala City,Paramaribo,3977
5491,Guatemala City,Paris,8995
5492,Guatemala City,Perth,16718
5493,Guatemala City,Plymouth,8510
5494,Guatemala City,Port Moresby,13733
5495,Guatemala City,Prague,9794
5496,Guatemala City,Rangoon,16445
5497,Guatemala City,Reykjavk,7512
5498,Guatemala City,Rio de Janeiro,6629
5499,Guatemala City,Rome,9963
5500,Guatemala City,Salvador,6499
5501,Guatemala City,Santiago,5743
5502,Guatemala City,St. Petersburg,10198
5503,Guatemala City,So Paulo,6391
5504,Guatemala City,Shanghai,13884
5505,Guatemala City,Singapore,17642
5506,Guatemala City,Sofia,10752
5507,Guatemala City,Stockholm,9627
5508,Guatemala City,Sydney,13519
5509,Guatemala City,Tananarive,15534
5510,Guatemala City,Teheran,13151
5511,Guatemala City,Tokyo,12322
5512,Guatemala City,Tripoli,10359
5513,Guatemala City,Venice,9824
5514,Guatemala City,Veracruz,785
5515,Guatemala City,Vienna,9998
5516,Guatemala City,Vladivostok,12269
5517,Guatemala City,Warsaw,10121
5518,Guatemala City,Wellington,11460
5519,Guatemala City,Zrich,9480
5520,Guayaquil,Aberdeen,9478
5521,Guayaquil,Adelaide,14262
5522,Guayaquil,Algiers,9524
5523,Guayaquil,Amsterdam,9847
5524,Guayaquil,Ankara,12095
5525,Guayaquil,Asuncin,3503
5526,Guayaquil,Athens,11350
5527,Guayaquil,Auckland,11215
5528,Guayaquil,Bangkok,18726
5529,Guayaquil,Barcelona,9508
5530,Guayaquil,Beijing,15504
5531,Guayaquil,Belm,3496
5532,Guayaquil,Belfast,9185
5533,Guayaquil,Belgrade,11001
5534,Guayaquil,Berlin,10425
5535,Guayaquil,Birmingham,9391
5536,Guayaquil,Bogot,976
5537,Guayaquil,Bombay,16506
5538,Guayaquil,Bordeaux,9346
5539,Guayaquil,Bremen,10116
5540,Guayaquil,Brisbane,13456
5541,Guayaquil,Bristol,9326
5542,Guayaquil,Brussels,9795
5543,Guayaquil,Bucharest,11445
5544,Guayaquil,Budapest,10861
5545,Guayaquil,Buenos Aires,4240
5546,Guayaquil,Cairo,12170
5547,Guayaquil,Calcutta,17420
5548,Guayaquil,Canton,17286
5549,Guayaquil,Cape Town,10636
5550,Guayaquil,Caracas,2002
5551,Guayaquil,Cayenne,3166
5552,Guayaquil,Chihuahua,4415
5553,Guayaquil,Chongqing,16870
5554,Guayaquil,Copenhagen,10363
5555,Guayaquil,Crdoba,3653
5556,Guayaquil,Dakar,7123
5557,Guayaquil,Darwin,16246
5558,Guayaquil,Djibouti,13646
5559,Guayaquil,Dublin,9129
5560,Guayaquil,Durban,11875
5561,Guayaquil,Edinburgh,9389
5562,Guayaquil,Frankfurt,10093
5563,Guayaquil,Georgetown,2602
5564,Guayaquil,Glasgow,9321
5565,Guayaquil,Guatemala City,2200
5566,Guayaquil,Guayaquil,0
5567,Guayaquil,Hamburg,10199
5568,Guayaquil,Hammerfest,10731
5569,Guayaquil,Havana,2825
5570,Guayaquil,Helsinki,11037
5571,Guayaquil,Hobart,13135
5572,Guayaquil,Hong Kong,17303
5573,Guayaquil,Iquique,2267
5574,Guayaquil,Irkutsk,14404
5575,Guayaquil,Jakarta,18815
5576,Guayaquil,Johannesburg,11685
5577,Guayaquil,Kingston,2266
5578,Guayaquil,Kinshasa,10567
5579,Guayaquil,Kuala Lumpur,19804
5580,Guayaquil,La Paz,2030
5581,Guayaquil,Leeds,9446
5582,Guayaquil,Lima,1139
5583,Guayaquil,Lisbon,8509
5584,Guayaquil,Liverpool,9341
5585,Guayaquil,London,9497
5586,Guayaquil,Lyons,9774
5587,Guayaquil,Madrid,9006
5588,Guayaquil,Manchester,9392
5589,Guayaquil,Manila,17339
5590,Guayaquil,Marseilles,9790
5591,Guayaquil,Mazatln,4022
5592,Guayaquil,Mecca,13156
5593,Guayaquil,Melbourne,13613
5594,Guayaquil,Mexico City,3187
5595,Guayaquil,Milan,10109
5596,Guayaquil,Montevideo,4390
5597,Guayaquil,Moscow,11890
5598,Guayaquil,Munich,10299
5599,Guayaquil,Nagasaki,15398
5600,Guayaquil,Nagoya,14734
5601,Guayaquil,Nairobi,12983
5602,Guayaquil,Nanjing (Nanking),16152
5603,Guayaquil,Naples,10516
5604,Guayaquil,New Delhi,16207
5605,Guayaquil,Newcastle-on-Tyne,9464
5606,Guayaquil,Odessa,11756
5607,Guayaquil,Osaka,14878
5608,Guayaquil,Oslo,10251
5609,Guayaquil,Panama City,1238
5610,Guayaquil,Paramaribo,2878
5611,Guayaquil,Paris,9624
5612,Guayaquil,Perth,15871
5613,Guayaquil,Plymouth,9199
5614,Guayaquil,Port Moresby,14644
5615,Guayaquil,Prague,10503
5616,Guayaquil,Rangoon,18324
5617,Guayaquil,Reykjavk,8739
5618,Guayaquil,Rio de Janeiro,4583
5619,Guayaquil,Rome,10365
5620,Guayaquil,Salvador,4718
5621,Guayaquil,Santiago,3609
5622,Guayaquil,St. Petersburg,11328
5623,Guayaquil,So Paulo,4308
5624,Guayaquil,Shanghai,16084
5625,Guayaquil,Singapore,19574
5626,Guayaquil,Sofia,11252
5627,Guayaquil,Stockholm,10667
5628,Guayaquil,Sydney,13350
5629,Guayaquil,Tananarive,13820
5630,Guayaquil,Teheran,13805
5631,Guayaquil,Tokyo,14488
5632,Guayaquil,Tripoli,10430
5633,Guayaquil,Venice,10356
5634,Guayaquil,Veracruz,2962
5635,Guayaquil,Vienna,10651
5636,Guayaquil,Vladivostok,14468
5637,Guayaquil,Warsaw,10940
5638,Guayaquil,Wellington,11115
5639,Guayaquil,Zrich,10068
5640,Hamburg,Aberdeen,866
5641,Hamburg,Adelaide,15548
5642,Hamburg,Algiers,1936
5643,Hamburg,Amsterdam,369
5644,Hamburg,Ankara,2292
5645,Hamburg,Asuncin,10897
5646,Hamburg,Athens,2024
5647,Hamburg,Auckland,17817
5648,Hamburg,Bangkok,8812
5649,Hamburg,Barcelona,1474
5650,Hamburg,Beijing,7471
5651,Hamburg,Belm,8135
5652,Hamburg,Belfast,1045
5653,Hamburg,Belgrade,1227
5654,Hamburg,Berlin,254
5655,Hamburg,Birmingham,808
5656,Hamburg,Bogot,9224
5657,Hamburg,Bombay,6531
5658,Hamburg,Bordeaux,1233
